photo_id,album_id,owner_id,user_id,date,date_human,lat,long,poi_lat,poi_lon,distance_meters,image_url,text,has_tags,post_id,poi_name
457248661,307362762,2475850,2475850,1748443127,2025-05-28 16:38:47,58.007503,56.255413,58.00763133477656,56.255145877976155,21.24336140368652,"https://sun9-16.userapi.com/s/v1/ig2/zwaiQwjT2NQZUnOqGi3Kp_DhQkMojWGb1_7gIt3yX0OX5hIbOPSrhEZYKhQ4hGuGTjQFqoJ4XPG3HKQDEkoBob3E.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457248659,307362762,2475850,2475850,1748443045,2025-05-28 16:37:25,58.007503,56.255413,58.00763133477656,56.255145877976155,21.24336140368652,"https://sun9-76.userapi.com/s/v1/ig2/LZEg3T-UVxpl2vkgNversDY2HQxEfbZsrWSsNc43-GbkFYN-1zULsbaEopdDb7ls_nSDFrkTmyWkKoZz1tWykal3.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457248655,307362762,2475850,2475850,1748441892,2025-05-28 16:18:12,58.00751,56.255519,58.00763133477656,56.255145877976155,25.791612840437192,"https://sun9-71.userapi.com/s/v1/ig2/Bv9ZOOirNmbJhctsQpNKiQP9ohltSVQXPChP4TdFdURPtDD-n8LMNpWk0HpxeK1Va8Hud0f26FORyLDBpgpXvrC2.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457239071,-7,-226276229,-226276229,1745733940,2025-04-27 08:05:40,58.008302,56.25561,58.00763133477656,56.255145877976155,79.42890687066063,"https://sun9-10.userapi.com/s/v1/if2/01V3kxujHDKWnHsa_kKqCC1T_QcI8x6L32oHmpLlznUDb4ztdIZx_gx_YXHocLpqRbLq8pTdrtgoKNYyTuvYr2Oj.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center
457240850,-7,-214073951,-214073951,1743956632,2025-04-06 18:23:52,58.008218,56.2552,58.00763133477656,56.255145877976155,65.31206836813678,"https://sun9-71.userapi.com/s/v1/if2/a-GEuE4kDIm_t0LlAbxaxrpKPxzyp3Dab4RZ5fHMB641kcdHvCnotrfH2FFkPsE5JJJ7ApMqj9fkNDgf5pG_tDcb.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center
457240851,-7,-214073951,-214073951,1743956632,2025-04-06 18:23:52,58.008218,56.2552,58.00763133477656,56.255145877976155,65.31206836813678,"https://sun9-19.userapi.com/s/v1/if2/JDZRC9CqyP_Lqc8UYPOqG11A3x_whc-y3OXxstR_rB5ndbaO_WuE1Q3bs_tE3xBdw52iMiKj8JLfSY9VKbIvbUA1.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center
457240852,-7,-214073951,-214073951,1743956632,2025-04-06 18:23:52,58.008218,56.2552,58.00763133477656,56.255145877976155,65.31206836813678,"https://sun9-80.userapi.com/s/v1/if2/2bGEc7TbWGLm_8Lv70QW4N1LK6JoPlABa5vzO2PXFMDpTO2q3iSjx-ALMYdGwObR2nBhqIEDooFACeoPa8FZ3w0c.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center
457240849,-7,-214073951,-214073951,1743956632,2025-04-06 18:23:52,58.008218,56.2552,58.00763133477656,56.255145877976155,65.31206836813678,"https://sun9-22.userapi.com/s/v1/if2/DpLtKVLVWhvH1RBNGWFb-dqQBptk891GssAd5rAacU4xNCWPFmbTrJtyfXcnUpuRL3i0QcEQmnfLMqUjNZUQajVk.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center
457240051,-7,-190934030,-190934030,1743049623,2025-03-27 05:27:03,58.007013,56.254026,58.00763133477656,56.255145877976155,95.28897349313554,"https://sun9-37.userapi.com/s/v1/ig2/JIufSKtBUWg4UuQeQa4SXPT-YB2qkWLfAPMdKMMgbSI9Fa1BinTLztAFd7d4tU2t6bWbuKFZwE2H6I-M-oWbLc5n.jpg?quality=95&as=32x69,48x104,72x156,108x234,160x347,240x520,360x780,480x1040,540x1170,640x1386,720x1559,1080x2339,1182x2560&from=bu&cs=1182x0",,False,,or avner habad community center
457241844,-7,-169271002,-169271002,1741415514,2025-03-08 07:31:54,58.00681,56.255084,58.00763133477656,56.255145877976155,91.40098432136593,"https://sun9-67.userapi.com/s/v1/ig2/kOCe3igYEHLmwqKcDmCV1tXO6N_bT5VagBDahfJS2ShYYo65d0KbQ30OgVBBJ3V_i23UXMLJshpcmmHiNDLlQrD0.jpg?quality=95&as=32x48,48x71,72x107,108x161,160x238,240x357,360x535,480x714,540x803,640x952,720x1071,1080x1606,1280x1904,1440x2142,1721x2560&from=bu&cs=1721x0",,False,2403.0,or avner habad community center
456239022,-6,1027572806,1027572806,1739179870,2025-02-10 10:31:10,58.008302,56.25561,58.00763133477656,56.255145877976155,79.42890687066063,"https://sun9-36.userapi.com/s/v1/ig2/VuqDe4AFXF-exghYthe0C3URUXw-59Ukv6NTD-iroGBN96HoMZUnG7WvdK4w2byBa3gnwwUAiCSepLRG1kukHy7_.jpg?quality=95&as=32x42,48x64,72x96,108x143,160x212,240x319,360x478,480x637,540x717,640x850,720x956,1080x1434,1280x1700,1440x1912,1928x2560&from=bu&cs=1928x0",,False,,or avner habad community center
457240171,306265397,-219768549,-219768549,1738315450,2025-01-31 10:24:10,58.007314,56.254277,58.00763133477656,56.255145877976155,62.17113308745158,"https://sun9-55.userapi.com/s/v1/ig2/YY0csMix-Yo7ZoAGsVnoVHRQeVnLupUhiMTkYd1DQjTTWj0OX0_eYsexKNGkvmKZE2CQnZ7aXSTrDtEcU22ezP-A.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240169,306265397,-219768549,-219768549,1738315441,2025-01-31 10:24:01,58.007104,56.254198,58.00763133477656,56.255145877976155,80.97267814623164,"https://sun9-35.userapi.com/s/v1/ig2/oNBnEAM6CeTuQhGoS5WCwMINZ84ZyaE08mz2LEigpfumN0whYWxGfT9lPuI5_sGBTkceT09TSDLpI2yxEsVRIthb.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",,False,,or avner habad community center
457240168,306265397,-219768549,-219768549,1738315439,2025-01-31 10:23:59,58.007013,56.254198,58.00763133477656,56.255145877976155,88.57559112030793,"https://sun9-81.userapi.com/s/v1/ig2/_lEJWOf9-7Tti8mmBt-a2jS6j7oaTHSiPKYU6knTCNVXB_jOkWx-iIJLA-CbvLmtMaUOgfCZNni8y0Stpzvvo58s.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240167,306265397,-219768549,-219768549,1738315435,2025-01-31 10:23:55,58.007006,56.254092,58.00763133477656,56.255145877976155,93.21856683573051,"https://sun9-59.userapi.com/s/v1/ig2/KfrXH7XrT9uHNLZFqW22a0fOeiNQ6FuV_JtfsGWutVE6isf2MkWAUPbNl-DKYeS1hbe5cW0dCw9yLyXNe5Oe05Ti.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240166,306265397,-219768549,-219768549,1738315434,2025-01-31 10:23:54,58.007104,56.254198,58.00763133477656,56.255145877976155,80.97267814623164,"https://sun9-40.userapi.com/s/v1/ig2/fDR5zsi5RKjk2fj59pJhy2ab6C0qHWf8FHyWpeShWrsvTdAjNG7S7zEd3lk39rEvwCcIvsWE2lRJKOsyxVmvG7WH.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",,False,,or avner habad community center
457240162,306265397,-219768549,-219768549,1738315428,2025-01-31 10:23:48,58.007013,56.254026,58.00763133477656,56.255145877976155,95.28897349313554,"https://sun9-52.userapi.com/s/v1/ig2/CcYUu-DSPYN8S5ge9bNaSgUAFNI80pWWskyyNh4CXiUgw72lyRcR_Nn4FqztdcyAKfU3fGBjeziAzJMMu9WVEK_C.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240161,306265397,-219768549,-219768549,1738315426,2025-01-31 10:23:46,58.007013,56.254198,58.00763133477656,56.255145877976155,88.57559112030793,"https://sun9-13.userapi.com/s/v1/ig2/hXPkea5OLQTXgcEdDMoQkVvSNAWn51x3TWMdqs3bOlW0a72rpOx4wsMbB739EPOq-g5r-iggdoYpSBp_7DzDoyr-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240160,306265397,-219768549,-219768549,1738315425,2025-01-31 10:23:45,58.007111,56.253788,58.00763133477656,56.255145877976155,98.72643575371228,"https://sun9-68.userapi.com/s/v1/ig2/E1B3tDm87TbY-OPzD84yh6GRnfyiluMlJiBVbSZtkAoROy42WKsyu1W_wkOqm8dgMvPk4fvwYPmX-qzmudtDwyzf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240159,306265397,-219768549,-219768549,1738315423,2025-01-31 10:23:43,58.007013,56.254026,58.00763133477656,56.255145877976155,95.28897349313554,"https://sun9-3.userapi.com/s/v1/ig2/Sj1ijywdp4c_D7LoIaBk3KA6XNJ2RzwUdW81AbNZ8RwG8wwPVfRC2GUYJ8llOkROmrizhRRBU8tbRC2C8PgA-0EE.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240158,306265397,-219768549,-219768549,1738315421,2025-01-31 10:23:41,58.007013,56.254198,58.00763133477656,56.255145877976155,88.57559112030793,"https://sun9-16.userapi.com/s/v1/ig2/516qU2YNJpHnTGBsWoN-q72uHZPN4eCth57Ww92mE-Zp7zA-k2xdPklItGIPadFBZ1oGuEZ8tXAdDoat_BS1l60f.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240155,306265397,-219768549,-219768549,1738315416,2025-01-31 10:23:36,58.007713,56.254289,58.00763133477656,56.255145877976155,51.2903993776983,"https://sun9-79.userapi.com/s/v1/ig2/aQlTMsum3fxQ27sQc5Fc_qhaRmXtW9Tn03y7UBCiYVxDiT0NLXW5uyy6hHmt-FSyL1EnuGkHjUZq1y6tgbUSsXJa.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240150,306265397,-219768549,-219768549,1738315408,2025-01-31 10:23:28,58.007006,56.254092,58.00763133477656,56.255145877976155,93.21856683573051,"https://sun9-32.userapi.com/s/v1/ig2/20jqzTKFAZBs1HFfiwKGdYtcPyE8Azfcmdm4vSlUr1wUOhJ1mcsgfrEmb2LpkVL78q89dcK8SYXObZix_MSIE9md.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457240149,306265397,-219768549,-219768549,1738315406,2025-01-31 10:23:26,58.007097,56.254092,58.00763133477656,56.255145877976155,85.9353621120766,"https://sun9-77.userapi.com/s/v1/ig2/QU8hBnbYoJ2Rh0UusJvXfnYsscbSTRhmF9fq1JRAlgYr2NNpb0XaSP7uqKt16VsVNumefDu-OgGpp2OZHSKZgYlH.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457243780,292751657,120811677,120811677,1735628321,2024-12-31 07:58:41,58.007111,56.253788,58.00763133477656,56.255145877976155,98.72643575371228,"https://sun9-48.userapi.com/s/v1/ig2/ToAQTfmIdKkebGPqFtBd60SO_bFkoDw_FDmXwcwFIwgvIU-xA7NjjynlxtjRrHcI_h5Ea-OTM0uwnIODyjQsIqZD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457239839,-7,-213839945,-213839945,1734019720,2024-12-12 17:08:40,58.008302,56.25561,58.00763133477656,56.255145877976155,79.42890687066063,"https://sun9-35.userapi.com/s/v1/ig2/AQV8XfzM_Wmm0SlNt-VnYBSuYhvGeVUSewfRCpBzVEkUuQtiFGEtlc1-5KIaWsr_k-W06eEgh_hKK8_4Ngsmhf6m.jpg?quality=95&as=32x53,48x80,72x120,108x180,160x266,240x399,360x599,480x798,540x898,640x1065,720x1198,1080x1796,1280x2129,1440x2395,1539x2560&from=bu&cs=1539x0",,False,363.0,or avner habad community center
457239018,-6,894016029,894016029,1733125495,2024-12-02 08:44:55,58.008462,56.254605,58.00763133477656,56.255145877976155,97.7073663434105,"https://sun9-61.userapi.com/s/v1/ig2/nTEAuAZqKQXlGthzlZSPxqhVs52kGn8n9hDXxBW9S0d_2xBOzTjnWA_eiWG4ZMLwJ65PW_sQW2CXzsZa3qnsglJe.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,1080x1080,1280x1280,1440x1440,2160x2160&from=bu&cs=2160x0",,False,1.0,or avner habad community center
457245723,177147004,186583432,186583432,1732299881,2024-11-22 19:24:41,58.006902,56.256114,58.00763133477656,56.255145877976155,99.14563825230776,"https://sun9-22.userapi.com/s/v1/if2/rvTuZusP4OcH7DwvFHjthtH6z4suNa5a8PSrKkI3bCl-XzmFGjk6vc935R91iYmX-RVxOeJw5zF2Wbn1KaqSdXIf.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x541,1080x811,1280x961,1440x1081,2560x1922&from=bu&cs=2560x0",,False,,or avner habad community center
457245722,177147004,186583432,186583432,1732299881,2024-11-22 19:24:41,58.006902,56.256114,58.00763133477656,56.255145877976155,99.14563825230776,"https://sun9-68.userapi.com/s/v1/if2/LO_u-pLmWTUM3PQJg9qspJjcUSQtYSNbD3thTLN5di73FhsBdxkrD6_4OS0tMzujmJMdogQebXUmo6ihsTZPABSY.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x541,1080x811,1280x961,1440x1081,2560x1922&from=bu&cs=2560x0",,False,,or avner habad community center
457239019,-7,-228304022,-228304022,1731771356,2024-11-16 16:35:56,58.008295,56.255504,58.00763133477656,56.255145877976155,76.75272383580443,"https://sun9-69.userapi.com/s/v1/ig2/GGAVvG4YD1NqUSBCxUDhcDOQ1WX9peqiXT7yjQgcepKIRz_8cFREqrbyC95Jbetj3kLdm97zuOH8wxInbdnuLP19.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",,False,3.0,or avner habad community center
457250726,-7,-29212728,-29212728,1730557176,2024-11-02 15:19:36,58.008504,56.254896,58.00763133477656,56.255145877976155,98.1461667907311,"https://sun9-85.userapi.com/s/v1/ig2/ejQ4t2Yl0B1HSPMOi4iw6Ct7ssdfyN3kUafnnMJ-8A8qJTZKKW_3RDoTJWoFO-T3oN9R92GgmPbUQqyH50-ZM7iy.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457239572,304832452,-207278548,-207278548,1730218268,2024-10-29 17:11:08,58.007119,56.256299,58.00763133477656,56.255145877976155,88.65864747976343,"https://sun9-19.userapi.com/s/v1/ig2/y968Y_D17W7nvBT3hPYCvQmRl4xO-7I8unBwdohq-HfazFMXnf5rH-Wwzua9hUcgXGucDsMdFUOgXC9IgCJ8d2Ve.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457239047,-6,872109377,872109377,1729861760,2024-10-25 15:09:20,58.007707,56.25573,58.00763133477656,56.255145877976155,35.425253919991846,"https://sun9-84.userapi.com/s/v1/ig2/t0btzbtYSn2tW7jwSl1mnxndd1xax4Ss5YdSAoVtE_43IMUDnwkSE0DQsk6olNkKatxLktXedjT-9cTl0aMGyMBx.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,16.0,or avner habad community center
457239533,-7,-207278548,-207278548,1729598768,2024-10-22 14:06:08,58.007119,56.256299,58.00763133477656,56.255145877976155,88.65864747976343,"https://sun9-19.userapi.com/s/v1/ig2/ycZ-cH3tVZMFA-qJo3l9ma8-ndJFwjcglvCECr3pFn0ihB3hOnajlk3_ix5hvIpFPy-373H96kESWfRM_mBvnRto.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457239160,-7,-217186615,-217186615,1729158646,2024-10-17 11:50:46,58.008295,56.255504,58.00763133477656,56.255145877976155,76.75272383580443,"https://sun9-31.userapi.com/s/v1/ig2/OKYSM3ppfX6A1NUnEaIV2JMCdqcnitjrKZu84ibQaEP85538rIlRLM9Q4te3IlocAMxidb435rpbq_wenQTNHCZi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,138.0,or avner habad community center
457239186,304759195,877056699,877056699,1728544240,2024-10-10 09:10:40,58.008406,56.25479,58.00763133477656,56.255145877976155,88.65347605579318,"https://sun9-22.userapi.com/s/v1/if2/DCtKsYCX7Na9YdQi1lsxyerFkw9_yHYqju0npuDwN_G6nJb1FOrCobQ02_YmSUWNnrLF04LO-P63yWd6qz9__vLl.jpg?quality=95&as=32x23,48x34,72x51,108x76,160x113,240x170,360x254,480x339,540x382,640x452,720x509,1080x763,1280x904,1440x1018,2560x1809&from=bu&cs=2560x0",,False,,or avner habad community center
457304692,302576705,108825536,108825536,1727593367,2024-09-29 09:02:47,58.008414,56.255411,58.00763133477656,56.255145877976155,88.41880241594436,"https://sun9-58.userapi.com/s/v1/ig2/K28ACG_2_pphmACcFRsgv3Jpkcxn7McNAiNu6N7aCuU3D6ZezFnbz7RPZiIn5QK_VSH9lv0V179u-u8vNaxQKxgI.jpg?quality=95&as=32x46,48x69,72x104,108x155,160x230,240x345,360x518,480x691,540x777,640x921,720x1036,1080x1554,1280x1842,1440x2072,1779x2560&from=bu&cs=1779x0",,False,,or avner habad community center
457239071,-7,-226932693,-226932693,1723637595,2024-08-14 14:13:15,58.008008,56.255293,58.00763133477656,56.255145877976155,42.770638607245566,"https://sun9-51.userapi.com/s/v1/ig2/-ALO3ZmpdeTr4yU5curXoIEjKxrw5cUqxG5N-LfgdHkiRUnvmgHCFxO6CiFE-JFnXBGNk-U6YeD3FHbFEU2-RPco.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,or avner habad community center
457246043,302105821,5209884,5209884,1723019820,2024-08-07 10:37:00,58.007,56.25622,58.00763133477656,56.255145877976155,94.5116004421848,"https://sun9-79.userapi.com/s/v1/if2/yDHyJ4ynwcUUzkaSmTFg0gR4zPOG-dsBjTCPq2lnHRcfaxaL1O9MuUEuiExesAwcLHF10nh8qNh3HpO2t7qgfOUg.jpg?quality=95&as=32x15,48x22,72x33,108x50,160x74,240x111,360x166,480x221,540x249,640x295,720x332,1080x498,1280x590,1440x664,2560x1180&from=bu&cs=2560x0",,False,,or avner habad community center
