photo_id,album_id,owner_id,user_id,date,date_human,lat,long,poi_lat,poi_lon,distance_meters,image_url,text,has_tags,post_id,poi_name,inside_poi_area,inside_poi_building
456240406,-7,-129131427,-129131427,1517569501,2018-02-02 12:05:01,58.008359,56.234503,58.00819896273859,56.23476395501453,23.516043925034463,"https://sun9-74.userapi.com/s/v1/if1/HknEN6QafmXIns16jrq6hiRceIV7Q4Vdrg4833V2LKPNt5IyBnBrRnAzX4P0Af-pAHYokyNc.jpg?quality=96&as=32x25,48x37,72x56,108x84,160x125,240x187,360x280,480x374,540x421,640x498,720x561,1080x841,1280x997,1440x1122,2560x1994&from=bu&cs=2560x0",,False,,synagogue,True,True
456240125,-7,425836081,425836081,1527252935,2018-05-25 14:55:35,58.008079,56.234913,58.00819896273859,56.23476395501453,15.96967769368551,"https://sun9-65.userapi.com/s/v1/if1/qnFENlddCUNnG49yoRB4xpObHL7l5hJ4Yezrfu8sZwC_GccNP11x-sCWCZiUl_lUf4UvI0mY.jpg?quality=96&as=32x18,48x27,72x40,108x60,160x89,240x134,360x201,480x268,540x302,640x357,720x402,1024x572&from=bu&cs=1024x0",,False,,synagogue,True,True
456239563,-7,-145795246,-145795246,1527252744,2018-05-25 14:52:24,58.008079,56.234913,58.00819896273859,56.23476395501453,15.96967769368551,"https://sun9-83.userapi.com/s/v1/if1/guogJFnnI8QDsWfJsXxOrDsj8VKEp8wfuQos_gjtPi_xi8zGVXLKxbN-3B30Jgp5huwdK5XB.jpg?quality=96&as=32x18,48x27,72x40,108x60,160x89,240x134,360x201,480x268,540x302,640x357,720x402,1024x572&from=bu&cs=1024x0",,False,,synagogue,True,True
456240910,-7,269898165,269898165,1533903094,2018-08-10 14:11:34,58.008065,56.234702,58.00819896273859,56.23476395501453,15.33660253181931,"https://sun9-82.userapi.com/s/v1/ig2/ZbiQ5ctj2KvvdMyGNxd2TZnmwz7GXfBa84i75TqhjyF9RvNKm2d4Okl7zYYUQ-QYgzUbHmRuAJz-T5GiDJF0pzJ5.jpg?quality=96&as=32x35,48x52,72x78,108x117,160x174,240x261,360x391,480x521,540x586,640x695,701x761&from=bu&cs=701x0",,False,,synagogue,True,True
456240994,-7,269898165,269898165,1536304256,2018-09-07 09:10:56,58.008058,56.234768,58.00819896273859,56.23476395501453,15.676152640897715,"https://sun9-78.userapi.com/s/v1/if1/OHWB8553xdN_dPLJFkLOYQtfcNt6dQacWmDZ65nixLY21cy6CYaGfdILCrUpyPKfAZusXL28.jpg?quality=96&as=32x27,48x40,72x60,108x90,160x134,240x201,360x301,480x402,540x452,640x536,720x603,960x804&from=bu&cs=960x0",,False,,synagogue,True,True
457239249,-7,-179672049,-179672049,1579262546,2020-01-17 13:02:26,58.00803,56.234861,58.00819896273859,56.23476395501453,19.638372236583912,"https://sun9-15.userapi.com/s/v1/ig1/3M0W2PjoysBwOhg5J4Gw2eZcq9XwGC6rssVw-EIyWWC1iVpyFs2vrQ0i-xeHX3iUbD72HeC5.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,959x1280&from=bu&cs=959x0",,False,231.0,synagogue,True,True
457239250,-7,-179672049,-179672049,1579844274,2020-01-24 06:37:54,58.00803,56.234861,58.00819896273859,56.23476395501453,19.638372236583912,"https://sun9-29.userapi.com/s/v1/ig2/XHoYBxWWHBbCFGRcTPkrcqK-P66XBM5RXYl0FT8HizVnozQxJnSnWeFDpJWFkFmSCiDlgs1nQ9gVsZ4kFntzJ54G.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,959x1280&from=bu&cs=959x0",,False,233.0,synagogue,True,True
457250999,-7,261660768,261660768,1602871881,2020-10-16 20:11:21,58.008219,56.234622,58.00819896273859,56.23476395501453,8.654403432170163,"https://sun9-59.userapi.com/s/v1/ig2/WYB-ZZr89yYSUSHTHyziD1Ag1wxPiUqWoiA7Gkg6mTUsYMdwkPzI--58f7aP1OzBbSEDWo-bewm4QgMjo8ULGb-Q.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,False,,synagogue,True,True
457251821,-7,-170690865,-170690865,1655452805,2022-06-17 10:00:05,58.008303,56.234516,58.00819896273859,56.23476395501453,18.63327725472843,"https://sun9-74.userapi.com/s/v1/ig2/DCe0TQOerfSRA7PNbQhTRaZwu6LYI7sC35ssefC-PN66Ma2xxcwc45TXPQxLwiqtv2M5tOudRpNldQ7gS0nQ6tN-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,False,,synagogue,True,True
457316353,-7,222199696,222199696,1666952552,2022-10-28 12:22:32,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-56.userapi.com/s/v1/ig2/TfnXqhSnDpBYmoJvzfb-vJF6eVv0rxwbX2E-yCrQ-UfJaSqiAUJE77b6ZtGzCUxmQ79k-02suXv1EZp6JKJgebR-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457316351,-7,222199696,222199696,1666952549,2022-10-28 12:22:29,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-27.userapi.com/s/v1/ig2/Wv2atiJnzvesKD45gPa3nHnLCnhUl-2hcDf7cajP5nHU0H9RF5V1ESz6JINJ_0pmgwME9x-GOFz5CkLhnrcFhV27.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457316349,-7,222199696,222199696,1666952545,2022-10-28 12:22:25,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-38.userapi.com/s/v1/if2/WNlbeF5BG8NNG_whK3Urr7mzvuW973hM3LuigoIjbN1th4kY5p_s3Y2qHAFiOgBAbHiLwDuSFS1MIxg7nJsjhjDe.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,synagogue,True,True
457316346,-7,222199696,222199696,1666952538,2022-10-28 12:22:18,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-75.userapi.com/s/v1/ig2/uEuCQ8umRkRyuxSj2FUXSsuCCPojpZ9U_wlm8m3fMvBXkuFYatKUws2Iqm6diamaIeLdZN41sWE7AOVVCEW-5fwi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457316345,-7,222199696,222199696,1666952536,2022-10-28 12:22:16,58.008107,56.234821,58.00819896273859,56.23476395501453,10.763838839568535,"https://sun9-75.userapi.com/s/v1/ig2/8XzBD1fUD3959-z_ub5kugWFWD-6WVgXoggs_83JAJHKWQLdK9f3lO_A3O_Xc3Kam3xatPx9RHiGqI4YdMp83IBk.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457316344,-7,222199696,222199696,1666952535,2022-10-28 12:22:15,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-43.userapi.com/s/v1/ig2/U-uu3VXbZ-CcKU0DfIAb1yTyRqt7RTMU2z4xYbj2NOyKZEF696U-XBm4_GFOjQb2a9IcmsBktq2UpzobOPm3tlJW.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457271236,-7,-184864215,-184864215,1666952427,2022-10-28 12:20:27,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-3.userapi.com/s/v1/ig2/abJHbHqZ1mQnmj0sZgqVLE24MUU6GRJpBXABTW5dJecdZplQBU_7Iq2bjkmOQMoeNKVwzFRFkIa1QwqUH1zstBTV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0",,False,,synagogue,True,True
457240810,-7,493814524,493814524,1670007180,2022-12-02 19:53:00,58.0081,56.234887,58.00819896273859,56.23476395501453,13.17706229634948,"https://sun9-1.userapi.com/s/v1/ig2/HhWqQBOtFQ9iuLnStuncy69qBy3Ta3AqlraoVsQEqiWqmwp8mFVKDbwe3lrcbakyPAhh5bzJz2ifYE75yPQMBNTE.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",,False,,synagogue,True,True
457242437,-7,308194550,308194550,1669999254,2022-12-02 17:40:54,58.008212,56.234688,58.00819896273859,56.23476395501453,4.703548266871273,"https://sun9-53.userapi.com/s/v1/ig2/5SeWTRKreMbI1kpNGqm7GGhg5C5i8Ya1a9Q0xnQfYl7CMe_GKOUrOfVQE2aY5PV39WL4r_yYs51a51syF-gW0BHf.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,False,,synagogue,True,True
457638905,-7,-107920064,-107920064,1692337694,2023-08-18 07:48:14,58.008107,56.234821,58.00819896273859,56.23476395501453,10.763838839568535,"https://sun9-74.userapi.com/s/v1/ig2/OzMO5cBcMCKicJcKAVJ1b7mXJapeIX6IZeyPUMG6gjZI4J1H7rbSK3GTizdaKcswe729YIq0Ri9lokSQYaeTHHa9.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1280x2276,1440x2560&from=bu&cs=1440x0",,False,,synagogue,True,True
346203268,-7,-72846494,-72846494,1416727039,2014-11-23 08:17:19,58.007671,56.255029,58.00763133477656,56.255145877976155,8.176982696149054,"https://sun9-52.userapi.com/s/v1/if1/4PLgT12MDpjlwKARA8th9pNzjZ8pyKXCxdZ6PRAnFfapIcKq-a6VKcFCLNfV1yrmQL5q1Q.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
346203271,-7,-72846494,-72846494,1416727039,2014-11-23 08:17:19,58.007671,56.255029,58.00763133477656,56.255145877976155,8.176982696149054,"https://sun9-78.userapi.com/s/v1/if1/qRXcbD4eeXTrl0-r53hsvJor8nB9msZtWHxLcBaRpMiFgBO0DeirQpCLG2RM_hrNszSvxw.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
344879089,-7,8857296,8857296,1416120154,2014-11-16 07:42:34,58.007636,56.255016,58.00763133477656,56.255145877976155,7.668906435108493,"https://sun9-29.userapi.com/s/v1/if1/3Bt30Qd4z5sBsBRn7Ejsm2MsswVctlAbY0EsuqlCs-a0Ydy1lijCwJTwFoOhEpXCtHecKA.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,960x720&from=bu&cs=960x0",,False,,or avner habad community center,True,True
344879090,-7,8857296,8857296,1416120154,2014-11-16 07:42:34,58.007636,56.255016,58.00763133477656,56.255145877976155,7.668906435108493,"https://sun9-33.userapi.com/s/v1/if1/uIOoljg4oqonRFVQpvntMwSBzUkmAe8_TWTMfI5NnzRUEjQSb_qXQxEtUejEtiQ0IAE-WQ.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,960x720&from=bu&cs=960x0",,False,,or avner habad community center,True,True
340992791,-7,108518319,108518319,1413103424,2014-10-12 10:43:44,58.007755,56.25458,58.00763133477656,56.255145877976155,36.06150165431568,"https://sun9-80.userapi.com/s/v1/ig2/tv-NAMr7OinP08kA7Xtwb_ltxlGLgDt-BR_hZPJ0nID0VVNRxfT4QqrgmP1niy8LFIHQ-NtmRxv35AuVrGdXVaJg.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x285,240x427,360x641,480x855,540x962,640x1140,720x1282,1080x1923,1150x2048&from=bu&cs=1150x0",офис,False,,or avner habad community center,True,True
366724984,-7,-67125411,-67125411,1432738259,2015-05-27 16:50:59,58.007867,56.254897,58.00763133477656,56.255145877976155,30.02763014998803,"https://sun9-52.userapi.com/s/v1/ig1/9Zj9Xzjoojo2ecKm7l30bft6UVxcH3MAcq8w4ObxA6b9dpRWITAuGFCP3j3OmHVdpy16_pI2.jpg?quality=96&as=32x43,48x64,72x96,108x145,160x214,240x321,360x482,480x643,540x723,640x857,720x964,968x1296&from=bu&cs=968x0",,False,,or avner habad community center,True,True
366666413,-7,-67125411,-67125411,1432693134,2015-05-27 04:18:54,58.007867,56.254897,58.00763133477656,56.255145877976155,30.02763014998803,"https://sun9-49.userapi.com/s/v1/ig1/31vhr1ea7y0b9FGuEU-rT7HM80phgJ8usxhxAGVVqBjTjEH8sB3J-ziyZLnt8DckIQjepDFI.jpg?quality=96&as=32x43,48x64,72x96,108x145,160x214,240x321,360x482,480x643,540x723,640x857,720x964,968x1296&from=bu&cs=968x0",,False,,or avner habad community center,True,True
456239319,239657601,398345687,398345687,1492839336,2017-04-22 07:35:36,58.00793,56.254989,58.00763133477656,56.255145877976155,34.47203264057584,"https://sun9-36.userapi.com/s/v1/ig1/B5za8mvMnljl_p651SUd604qfES4U9dIbBqqRHbA_YMG1I-AQa9YgB5KxXAg2jx5eU45pgGp.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0",,False,,or avner habad community center,True,True
456239214,-7,-67125411,-67125411,1491378675,2017-04-05 09:51:15,58.007888,56.254699,58.00763133477656,56.255145877976155,38.82778927510514,"https://sun9-21.userapi.com/s/v1/ig1/XmlBorLxoDHv2DyvFr9BbIz4GenckapIKg6YHnKZR3iMUZxlycuBizSth0GNlW6K5HdptrJ2.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456239195,-7,-107983481,-107983481,1487245946,2017-02-16 12:52:26,58.00772,56.25491,58.00763133477656,56.255145877976155,17.038203041533716,"https://sun9-8.userapi.com/s/v1/ig1/cdOEUyV9eS5ZL02YGhF7nH-WqTtB4ULuoTXwRgpqzW79sb-Wwzv31DKS3BBgjBSbIMQjfbAl.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456241265,-7,386007732,386007732,1511619334,2017-11-25 15:15:34,58.007776,56.254897,58.00763133477656,56.255145877976155,21.765326024703604,"https://sun9-32.userapi.com/s/v1/ig1/aVbh-Kj0UWaLhEtA3kuGK-au0r2YORae-toQXLVkcFClgzDBGcdUX62YWheowyapx3gdRTD6.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456239286,-7,-67125411,-67125411,1505293827,2017-09-13 11:10:27,58.00765,56.254884,58.00763133477656,56.255145877976155,15.5666723730827,"https://sun9-11.userapi.com/s/v1/ig1/yG7m7b_NmnCTTKv5tooC0D_W6v9VnwOHPBlO-UvGLVHEJc8XEveMwDtywGvXf_5rttB9Rg.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456239633,-7,-143272825,-143272825,1524032795,2018-04-18 08:26:35,58.007524,56.255386,58.00763133477656,56.255145877976155,18.508282365430095,"https://sun9-25.userapi.com/s/v1/if1/sv64HYGNG-ocej-RyzYkZvn5HBV07VpkrUWwOgWHQpLmB86giptPCUrFKh6UikWsEL21624R.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x269,480x359,540x404,640x479,720x539,1080x808,1280x957,1440x1077,2560x1915&from=bu&cs=2560x0","Эти измельченные ветки улучшат структуру почвы, принесите/привезите сколько сможете к Дубу на ул. Революции 3. В удобное время, просто насыпьте кучкой на землю, мы потом разровняем.
Адрес - 25 октября 45а",False,,or avner habad community center,True,True
456253344,253079278,34348858,34348858,1523559778,2018-04-12 21:02:58,58.007517,56.255109,58.00763133477656,56.255145877976155,12.897740593638147,"https://sun9-16.userapi.com/s/v1/ig1/PzYLAgz20fPA_J9hf4OWfYx94au4i9w-pXb0nd8h5Y0ba05agHRNxa6BDIbgdaNPUIV31mva.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,719x960&from=bu&cs=719x0",,False,,or avner habad community center,True,True
456239658,-7,-67125411,-67125411,1522929910,2018-04-05 14:05:10,58.007503,56.254897,58.00763133477656,56.255145877976155,20.45992018066663,"https://sun9-75.userapi.com/s/v1/ig1/EpliTMB3V4Au6JSvrPLAEMPhDLPapPSXWHT81VJuEZlY7M7LnA8Vah4S9J32MwXFUtc_PfBv.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456239124,-7,-166810589,-166810589,1540821387,2018-10-29 14:56:27,58.007517,56.255281,58.00763133477656,56.255145877976155,14.9999321993905,"https://sun9-12.userapi.com/s/v1/if1/ScGFgtXpUyYtlYkDHfn1gOuKuPZRC2Hqb1aGqnl9gObsVhJseGWgwqrx7cFa-hBZbJ8CCtHr.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
456243536,-7,-134717676,-134717676,1540296868,2018-10-23 14:14:28,58.007713,56.254805,58.00763133477656,56.255145877976155,22.0393960369034,"https://sun9-59.userapi.com/s/v1/ig1/kxLWfh4-_Gj0l9wqMCQqNLhqJpXEcHc2v6bRtvPuxVIu5chSHEoyMk8G0XeB_RezH_wja6sz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x721,640x854&from=bu&cs=640x0",,False,,or avner habad community center,True,True
456239089,-7,-166810589,-166810589,1536240559,2018-09-06 15:29:19,58.007783,56.255003,58.00763133477656,56.255145877976155,18.84826178994875,"https://sun9-81.userapi.com/s/v1/ig1/TidM5jpoqd7XYPKq1RljExHaeS_1WziBSJZYv3X4Ae50Ieovh13qtJUKizZpsq8iDJvPhWj4.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,False,,or avner habad community center,True,True
456239088,-7,-166810589,-166810589,1536240559,2018-09-06 15:29:19,58.007783,56.255003,58.00763133477656,56.255145877976155,18.84826178994875,"https://sun9-4.userapi.com/s/v1/if1/o9Ykn76PeoogB3vC5iIjtC4CW7vrL8RQLJG4wegrDJBX4am6Cm2JTxGmBszDKZVkWP3MLCYv.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
456239090,-7,-166810589,-166810589,1536240559,2018-09-06 15:29:19,58.007783,56.255003,58.00763133477656,56.255145877976155,18.84826178994875,"https://sun9-25.userapi.com/s/v1/if1/jbj4na0-KZTLA73jG6TWI2PffPjKOaKeVOibjZ_PTbsUst80Q2jXw7spc4aKFaZ8ssTwGP8U.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
456239087,-7,-166810589,-166810589,1536240559,2018-09-06 15:29:19,58.007783,56.255003,58.00763133477656,56.255145877976155,18.84826178994875,"https://sun9-82.userapi.com/s/v1/if1/Zq0M8zYJ3f5YchdtxItapneTxmjXrarQkQanw3Ov-SCttUNhFfKmlZaVu1ToqE38KnjcSToI.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
456239425,-7,228500645,228500645,1550931323,2019-02-23 15:15:23,58.007559,56.2554,58.00763133477656,56.255145877976155,16.9946672044758,"https://sun9-13.userapi.com/s/v1/if1/UZTR8ZWKElh8fquYHZdNH0eQdRCqSO4DPCsz1BN4Ut7ajfoprx8ZATpZQtm0KoQwezN9-J1a.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x119,240x179,360x269,480x358,540x403,640x478,720x538,1080x807,1280x956,1440x1075,2560x1912&from=bu&cs=2560x0",,False,,or avner habad community center,True,True
