photo_id,owner_id,album_id,post_id,post_url,image_url,related_photo_urls,hashtags,date_human,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,inside_poi_area,inside_poi_building,annotation_text_description,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent,annotation_has_building,annotation_has_synagogue,annotation_has_feor,annotation_has_other_building,annotation_confidence,model_version,model_timestamp
457241182,-224421397,-7,,,"https://sun9-88.userapi.com/s/v1/ig2/iLnPomeuQBGWoig0zpOXGNUC_H5YAJNmi6mI_yR29E8OSxogtkTYmJvy73oKO8YjEe_sf3OW2Td7n0EmG9RyuCek.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-06-07 15:42:12,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457255200,-170690865,-7,,,"https://sun9-63.userapi.com/s/v1/ig2/FQGQQYFJvZhS1OepcF58v-wIGhAoh0Nvpk9USbeiL-nBmFkeeV3WWYsEvs1C0CI_VholovK41uYAGkhZyp6z4qpZ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-06 13:15:07,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457240655,-224421397,301013678,,,"https://sun9-19.userapi.com/s/v1/ig2/QykvnpmiHrHs3lq9PvkW9bVSSBkGFzC7WSIwN3LBhuvz3YcEvsWSn0PGjafwm-8vp14uJr7JYXt0oeDZAJdO9cXO.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:43:33,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457241264,-224421397,-7,,,"https://sun9-74.userapi.com/s/v1/ig2/fICS3vSE6847yRL94Z0r6ESIp4u3rKt7CzNnbJJlEg-mfkYLSbNIZ4m_G7dMeGPk-AkJC3Ywupdr56OczSRR10bX.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-06-19 13:40:48,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240373,-224421397,300940670,,,"https://sun9-79.userapi.com/s/v1/ig2/JVHuFrUqdof1BRtDpGbrgM-tvbAqXVzaf0PDveLg6FGSJX4S4eeAmjId6xzzcvgc1vswi1bsfCNJKGUDcawVsWTl.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:37:20,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457254959,-170690865,-7,,,"https://sun9-65.userapi.com/s/v1/ig2/ash3TwW1Kpf2Qz3LuoBn7Xz3Cq0ohwGL1n4sVG9Q6pBBZQLy6naWHcLBtHvnrzYLg6pxBPcVVH1R9sObj8OF3n6r.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-12-16 11:19:36,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457240533,-224421397,301013678,,,"https://sun9-32.userapi.com/s/v1/ig2/fbPmZaCVJluNIgeiHcKInfC2Vk9nGM8C3vXwgrMaUZXG9BM7t2ixrPEz3UoGMdiHw_oYTvikXhA4tW9Bja1MPajW.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:41:03,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240361,-224421397,300940670,,,"https://sun9-33.userapi.com/s/v1/ig2/Jx-U-pmshKZvACkaaSUd9MNfFJgkiLoVC4kJskusaHYiYdT6OMNybn7p-ZtJgwqb-8kKUuzkY27CDKpp6bZWFBDc.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:37:05,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
456243501,261660768,-7,,,"https://sun9-12.userapi.com/s/v1/ig1/Gkz0pAJGa866Jpjt4urjgfhnUaj6F5wmq3-9kVkdjexT4A3M8wjOcKP7AQh_c_NNMFw6pWQQ.jpg?quality=96&as=32x37,48x56,72x84,108x126,160x187,240x280,360x420,480x561,540x631,640x747,720x841,822x960&from=bu&cs=822x0",,,2018-04-28 12:16:10,58.007618,56.23584,58.00819896273859,56.23476395501453,90.50757876853152,synagogue,261660768,,,,,,,True,False,,,,,,,,True,False,,,,,
457242044,-224421397,-7,,,"https://sun9-6.userapi.com/s/v1/ig2/t_Usdw0CODNPMhSat-8F3YwxYkKIuOzQmZukCdRExGo9f_1JwG0DqrqCxg7yoRL2pJKWwRL1T3MkTcSw1MZ5mGqF.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-10-16 15:14:24,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
456241341,269898165,-7,,,"https://sun9-31.userapi.com/s/v1/ig1/tE0mGLQeL0-tBpVQyo8S49myWbqeDv7cn1sId3282aYlIWjS2pG2aoTPjNR_yE-F7jvpUrch.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,768x960&from=bu&cs=768x0",,,2018-11-03 10:00:18,58.008009,56.234372,58.00819896273859,56.23476395501453,31.294503437941728,synagogue,269898165,,,,,,,True,False,,,,,,,,True,False,,,,,
457250541,261660768,-7,,,"https://sun9-66.userapi.com/s/v1/ig2/Ae9PKQwjXN-Ugy5nNfCnJpT7Y2E4UUkyNPhrDCaHmQhXJE4R49PZulmzFXG_wf-K2beDtOClEN4ClPtVgTPBSPT6.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2020-07-02 05:51:04,58.007644,56.233514,58.00819896273859,56.23476395501453,96.07463451413136,synagogue,261660768,,,,,,,True,False,,,,,,,,True,False,,,,,
457255158,-170690865,-7,,,"https://sun9-64.userapi.com/s/v1/ig2/4ICpWdn8b7dTW2iNwRIimqveCTJj-DEyOu8Q1KI6NncYsbouK-uXQ6iaAdM-4w1_Gw8KsHTZ0t88fR-0YGcPNARZ.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-04 09:11:43,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457240530,-224421397,301013678,,,"https://sun9-8.userapi.com/s/v1/ig2/bA591-8wfqIPxnTgxE4dSzUmXw3aNo6tZDUmS13BAvTjzJ-x2mL6GM85Al6xof4r2qAT3Dlqsbgg0Kz2hZJoTqKL.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:40:48,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240669,-224421397,301013678,,,"https://sun9-5.userapi.com/s/v1/ig2/gdnW5Ifh7LRsVrbYizaPdSFAjMb6t1yLDUFg09jtOxRHJp8Vvr3jarccYnuQH1Vlpjg1ZRWfyZwIHzyIIgc9zi7i.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:43:54,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240325,-224421397,300940670,,,"https://sun9-2.userapi.com/s/v1/ig2/lraXGvmFz2amFDYP3QD4NIGcukKMkbgNcRDxX8B5hne848awXbhiiAO6aKsjHmtlHzRBgm88ujxClt3vZWd-sdFd.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:36:14,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457250515,-170690865,-7,,,"https://sun9-19.userapi.com/s/v1/ig2/c9UrDZFur-Tdzaz7Lp8sw-l7NoLmdJozWUNgDKRcwAuBKCDHyHqrcH3dGSS1qMqtIKyIYyEGI4DJMfFglHl7PAMa.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2022-05-31 12:37:52,58.008016,56.234306,58.00819896273859,56.23476395501453,33.78969930208058,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457253161,-170690865,-7,,,"https://sun9-23.userapi.com/s/v1/ig2/Y_zhrPxBOOVLUDOKjENLNkt8em_J-8JD_tj-jdS58gFebEnE9IJmIWiCl_LBGMfSIfGhIHY0CRUPGK99lmkLBIrB.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-08-25 15:45:16,58.007911,56.234094,58.00819896273859,56.23476395501453,50.82307597422893,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457247254,183228100,-7,,,"https://sun9-6.userapi.com/s/v1/ig2/oq-goTVEt8aRBE2toGyg9TGvDUOdIBDBV2GmGZXTWez11D3g9_mEw940Ly719wO0qZHVhpj5VjtlEpKVFE2ztwar.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,,2022-08-14 06:05:08,58.007611,56.235906,58.00819896273859,56.23476395501453,93.8128984346702,synagogue,183228100,,,,,,,True,False,,,,,,,,True,False,,,,,
457240379,-224421397,300940670,,,"https://sun9-16.userapi.com/s/v1/ig2/nypCe91JALGWd_-EL_rwkc7sy4RFfalmaTK9bc18C6eniKk7qsa2V0CiAilTvw6L-oFmqBV3BOwUfPkiwmxs6h7L.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:37:28,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457251139,-167874142,-7,,,"https://sun9-31.userapi.com/s/v1/if2/e676YJYmtxYK8RXr32_JC4uDQHvxigFsctxCz08oPbYpVcXqJ_TwjvwkR7MK_V9pGn862-yuZU2_-qEf7Rmst609.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2024-08-12 14:30:39,58.007715,56.234914,58.00819896273859,56.23476395501453,54.535328999557485,synagogue,-167874142,,,,,,,True,False,,,,,,,,True,False,,,,,
456243498,261660768,-7,,,"https://sun9-78.userapi.com/s/v1/ig1/Gr2Ef30O0QxW2v2-Sk6d_ATN-c4PCQcHzakVqpJYD4Mt-fNaooVojeyayjaVes_pGP-eY9Vh.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,768x960&from=bu&cs=768x0",,,2018-04-28 12:13:17,58.007597,56.235866,58.00819896273859,56.23476395501453,93.24864383870118,synagogue,261660768,,,,,,,True,False,,,,,,,,True,False,,,,,
457240650,-224421397,301013678,,,"https://sun9-20.userapi.com/s/v1/ig2/E9OSNqyIMNa04GCd64lWtsDCc7e2Z3jsJa9P7kUUc6KtrwAD4s9fbj2oi_OTr5WPrpPalrPrPqU8I2fF9F2jWU5K.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:43:22,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240614,-224421397,301013678,,,"https://sun9-34.userapi.com/s/v1/ig2/7YXoQ-SCMH1OxV7i7gk6MXctZpKTAseXRQh9xP7x4vGgjJZp0IrU6R9hMNA7LmeD94nE4AnRr8NslOy25qME6wA8.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:11:39,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240710,-224421397,301013678,,,"https://sun9-1.userapi.com/s/v1/ig2/F1kaoebjKTOGk5ciF8sA8-EunChF4VAYcz0uR9s7-eS8dRoCY5NlIcfXNnDGysjgeJpoam7Bp2zB24boUBFOSt3d.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:44:56,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457242610,-224421397,-7,,,"https://sun9-6.userapi.com/s/v1/ig2/7o7hUbu7yb37iVHpq5WD3baQlqVcXQwXI6tzPkN86wilCf_emBCdbsUbLgR-UTzgn3Dfj8br1wYmr9NPmxjmclnq.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-11-10 12:21:39,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240338,-224421397,300940670,,,"https://sun9-82.userapi.com/s/v1/ig2/dReHr7eaBFWnOG0PzO9wMnJbMVEfqABulrb7fA6B-_rqrUGfF0ip2e2cwhi-0fkpvqhcyS2ztHi6g513ojaNWQVV.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:36:33,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457250588,124158085,-7,,,"https://sun9-85.userapi.com/s/v1/if2/PO0NlqqjlyEdmyQJzxAjmN5PGsgCTBxFvLx52hOPz1rMSOpNZIVHlkL3A_1rWhrmc1cPM6v94i6nedUo59AeENiV.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",,,2021-03-03 19:33:17,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,124158085,,,,,,,True,False,,,,,,,,True,False,,,,,
457241191,-224421397,-7,,,"https://sun9-81.userapi.com/s/v1/ig2/-GsK8apvIl4GWLZEBUysJ4ugE5E9CYtM521E3zQ4g_MQiNPQ5IghavoMvUmle4iJyMAKPWqRvrwTCvMlZr6jWok9.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-06-09 09:11:10,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457250534,-170690865,-7,,,"https://sun9-78.userapi.com/s/v1/ig2/yxEEXw_068CXzYAsDO0Vlyq8jjsW1PBer4V8yZTQpTKpu2e4ufXXsiSSfg-dFsbgb0yBZXbxVY_KRFgOkx4plLUG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2022-05-31 13:18:14,58.008016,56.234306,58.00819896273859,56.23476395501453,33.78969930208058,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
457256947,-170690865,-7,,,"https://sun9-79.userapi.com/s/v1/ig2/9zcTzVGq-QhOAU5W92imIDImLmoESTxXooxxaoeKFAmwpUCgKZsAhXnQgwUYyfPhlhxkPubhP6mDQgJg1Arbrbti.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1398x1864&from=bu&cs=1398x0",,,2023-04-28 15:06:20,58.008016,56.234306,58.00819896273859,56.23476395501453,33.78969930208058,synagogue,-170690865,,,,,,,True,False,,,,,,,,True,False,,,,,
456239953,-53272954,-7,,,"https://sun9-29.userapi.com/s/v1/ig1/KjzPctW1bo7X_lyiL6qGsErh3kq4zNmnLZLFGC98x86Ha4McNu2Pi2tZ_7vHodp3dZ2tTKQC.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x300,360x450,480x600,540x675,640x800,720x900,1080x1350,1280x1600,1440x1800,1728x2160&from=bu&cs=1728x0",,,2019-03-27 12:35:36,58.00859,56.234383,58.00819896273859,56.23476395501453,48.9314165939377,synagogue,-53272954,,,,,,,True,False,,,,,,,,True,False,,,,,
457240562,-224421397,301013678,,,"https://sun9-43.userapi.com/s/v1/ig2/qqhaARbJgt8JQ18ZZWS6CvU9EX6ESTyuINiSPtdVgd5LwqHt4KT2R6xNGgnFRuja_VQfUW2Wo0I8iOYQrnppwIyt.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:46:05,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240525,-224421397,301013678,,,"https://sun9-54.userapi.com/s/v1/ig2/KaGh7sVuE25d18nPzpEB2ZikVXGD4XuDlmb0AetEl8ba78nL_lsnRB0iqgPMcJ3KT43U-ToU-eUdT7Mo5sJ-4oKq.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:40:32,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
457240364,-224421397,300940670,,,"https://sun9-40.userapi.com/s/v1/ig2/K7br0nKqt620hI8pkZVT8x_laGPTqUADL72Y86XfKCRI4HIRVwkLWWOEHnrSUBPlemICl5tXTwP5yMrZII-hT5Rl.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 12:37:09,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,,,,,,,,True,False,,,,,
