photo_id,owner_id,album_id,post_id,post_url,image_url,related_photo_urls,hashtags,date_human,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,inside_poi_area,inside_poi_building,annotation_text_description,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent,annotation_has_building,annotation_has_synagogue,annotation_has_feor,annotation_has_other_building,annotation_confidence,model_version,model_timestamp
457239429,-183475242,-7,,,"https://sun9-28.userapi.com/s/v1/if1/iuujc4S70Aq4GpOKrKjXUs04MiVA4aYhXOly2u5IspVlPZ3T9f6nKaH9Rce67qKNxG7vO93M.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1344x1008&from=bu&cs=1344x0",,,2019-08-26 07:25:21,58.007653,56.236025,58.00819896273859,56.23476395501453,95.9399197328097,synagogue,-183475242,,,,,,,True,False,Передний план — серый вязаный свитер на вешалке; позади — ряд разноцветной одежды на плечиках в магазине,indoor,product,False,"вешалки, одежда, витрина, пол",,показать одежду,False,False,False,False,0.71,gpt-5-nano,2025-11-23T20:21:50.746696+00:00
457259437,125191812,-7,,,"https://sun9-62.userapi.com/s/v1/ig2/fQwPqXblUzD3kymzrRhuZXlxLMIrqDPUXRsvcBGtz11rISK8HbPNZmivEAGS0sJPVHsmt7Ii2Qqkltfl-IoTODPT.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920&from=bu&cs=1440x0",,,2020-12-10 14:55:40,58.00707,56.256246,58.00763133477656,56.255145877976155,89.9798546581579,or avner habad community center,125191812,,,,,,,True,False,Женщина в чёрном топе позирует перед верёвочной конструкцией в помещении; видны толстые верёвки и канаты на фоне.,indoor,portrait,False,,,показать портрет,False,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.746716+00:00
457240246,-209485236,-7,,,"https://sun9-29.userapi.com/s/v1/if2/bflw3UItY_CPhZ86FBuj61FpzfWscRqy6AvmttBzrbsyq5sN1MfmkWWooqWQ09cxvm4mnO31TpHa3cEk_DawJITG.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2023-03-09 16:46:40,58.007112,56.256022,58.00763133477656,56.255145877976155,77.45188747241512,or avner habad community center,-209485236,,,,,,,True,False,"Интерьер: подвешены цветные бумажные фигурки девушек на деревянной перекладине, на стене видны плакаты",indoor,interior,False,"деревянная перекладина, бумажные фигурки, плакаты, стена",,показать декоративные бумажные фигуры на стенде,False,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.746735+00:00
426439526,-58351133,235375970,,,"https://sun9-82.userapi.com/s/v1/ig1/EeOdHg7Z3Mns2qWiscfz4xzeKykALU5g4ob875hcPy9oIE-Od5Shp2mc6Ec_AwWvuqEVIxX_.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,719x960&from=bu&cs=719x0",,,2016-08-05 21:10:02,58.008239,56.255689,58.00763133477656,56.255145877976155,74.76197962539925,or avner habad community center,-58351133,,,,,,,True,False,"Стеклянный фасад с шестиугольной плиткой, отражающие деревья и небо; внизу виден логотип 'SOTA'",outdoor,building,False,"фасад здания, деревья, вывеска",,показать здание/архитектуру,True,False,False,False,0.82,gpt-5-nano,2025-11-23T20:21:50.746756+00:00
457240556,-224421397,301013678,,,"https://sun9-79.userapi.com/s/v1/ig2/hxCgvZiQ-bfKVABLRcoqriC-FgG5cVnrCjg2gnFlxBMUXlQIlBzWJsRwP5VCcQPfcIq5YKPqO5dU3Zaf_ru9ID6i.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:45:55,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,"Группа детей и взрослый стоят за длинным деревянным столом в мастерской. На столе заготовки, инструменты и образовательные материалы; зелёные стены и полки с изделиями оформляют пространство.",indoor,group_portrait,False,,,показать занятие по деревообработке группой детей,False,False,False,False,0.82,gpt-5-nano,2025-11-23T20:21:50.746775+00:00
457255701,-170690865,-7,,,"https://sun9-74.userapi.com/s/v1/ig2/xWECSO_3td8mwCs6GdyzaruPl4UIKIOVIT58sTR5oh6pOC3hBKsO4Fe8SdxQDGGhHBFHtRNWJUKHKEtkjdjjdrfU.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-02-10 12:08:47,58.008016,56.234306,58.00819896273859,56.23476395501453,33.78969930208058,synagogue,-170690865,,,,,,,True,False,Женщина в черном кожаном пиджаке и зелено-черной полосатой кофте позирует возле светлой стены в помещении; она в очках и держит кофейный стакан.,indoor,portrait,False,,,показать модный образ,False,False,False,False,0.75,gpt-5-nano,2025-11-23T20:21:50.746794+00:00
457239550,-46067139,-7,,,"https://sun9-45.userapi.com/s/v1/ig1/x0v2Bnufu0gxWUBkOhPgd56XiX6PmzmzTi22loiDKMzL2ns_BQyqLve0GsUGFTXnoH-aS7V9.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1218x1624&from=bu&cs=1218x0",,,2020-02-01 18:13:57,58.007,56.25622,58.00763133477656,56.255145877976155,94.5116004421848,or avner habad community center,-46067139,,,,,,,True,False,Смартфон на деревянной подставке на светлом фоне; студийный товарный кадр.,indoor,product,False,"телефон, подставка, деревянная подставка, стол, фон",,показать товар,False,False,False,False,0.88,gpt-5-nano,2025-11-23T20:21:50.746813+00:00
457253112,-170690865,-7,,,"https://sun9-82.userapi.com/s/v1/ig2/kJlXHVrxe5gLR8POdZdP0BO732qnChWDDnHXwNkdPKd2JuYJQ8UHEeJvp6mgYM-1_OV9e17UAxLUa3itDt1cY-NB.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2022-08-23 14:59:59,58.008016,56.234306,58.00819896273859,56.23476395501453,33.78969930208058,synagogue,-170690865,,,,,,,True,False,Молодая женщина в синем платье с пышными рукавами позирует внутри комнаты возле белой двери,indoor,portrait,False,,,показать одежду,True,False,False,False,0.79,gpt-5-nano,2025-11-23T20:21:50.746831+00:00
457240386,-224421397,300940854,,,"https://sun9-6.userapi.com/s/v1/ig2/HAXshcPYwDzQdqv3pbUsTk72ztJR8vRc3IR1HgKaDV54gnUqbMXSFWFf5beEe6n3Xe5DIXNJ0GBircNpK9fUk15t.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-24 13:12:55,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,Человек в мастерской за рабочим столом обрабатывает деревянную заготовку; на полках позади лежат обувные изделия и инструменты,indoor,interior,False,"стол, дерево, станок/инструменты, полки с обувью, верстаки, потолочный воздуховод",работа в мастерской,показать процесс изготовления деревянной детали,True,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.746849+00:00
457255051,-170690865,-7,,,"https://sun9-80.userapi.com/s/v1/ig2/Id6U3P60ScUUtd5iF0n3-CqIesYIal27x8xFN1wOCL7H9qVCpTYkYheAOvR1rtrDZAdkVf-RpCHxFxGGJikSXc3a.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2022-12-23 06:41:12,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,Человек в белом наряде с красным жакетом на белом фоне; видна часть ноги и рукав с пушистыми манжетами.,indoor,portrait,False,,,показать одежду,False,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.746867+00:00
457256516,-170690865,-7,,,"https://sun9-34.userapi.com/s/v1/ig2/CybCUDDDxVCWxC_zs3Ym-A_UtASGk41Lb8D01twh6hUEol1TCVXsMODIwqKlJ8U6kmzGhR2-txQekteuA7YDyIjS.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",,,2023-04-05 16:14:05,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,Одна женщина позирует перед светлой стеной в платье с зебровым принтом и черном кардигане.,indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-23T20:21:50.746885+00:00
457255544,-170690865,-7,,,"https://sun9-53.userapi.com/s/v1/ig2/WXTGgsrz7G4UKrRjt8kMgyzjyUyqxka0w3KAJ8LO3prdbyEKoa0IneebJmhNh0I7sPltVwUDxX_RPiFWsPRUYkUP.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",,,2023-01-27 14:47:44,58.008023,56.234411,58.00819896273859,56.23476395501453,28.55136751134135,synagogue,-170690865,,,,,,,True,False,"Женщина в ярко-розовом костюме позирует в помещении возле белой двери: жакет и брюки розового цвета, топ с принтом зебра, черные туфли.",indoor,portrait,False,,,показать одежду,False,False,False,False,0.82,gpt-5-nano,2025-11-23T20:21:50.746908+00:00
456239240,447164293,-7,,,"https://sun9-43.userapi.com/s/v1/ig1/TVEXe1_r5gK-Gceg7U1Axu82o3AdpOl05Os7HcP_-f5vmqRm32G9s8dyldlAlKEwXbsnDJLb.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,719x960&from=bu&cs=719x0",,,2017-10-29 19:04:07,58.007511,56.256206,58.00763133477656,56.255145877976155,63.8710788569828,or avner habad community center,447164293,,,,,,,True,False,"Кальян на столе в помещении; рядом сумка, на заднем плане радиатор. Основной объект — кальян с ярко подсвеченным углем в чаше.",indoor,product,False,,,показать товар,False,False,False,False,0.75,gpt-5-nano,2025-11-23T20:21:50.746928+00:00
457240739,-25040732,-7,1932.0,https://vk.com/wall-25040732_1932,"https://sun9-45.userapi.com/s/v1/ig1/Xac3idrDxbJCNuIsaIMpZjtURX_q776XqcLk2sYFUdj0BYH7GvOtNzZcDQ_o_VA8sXhbU-8n.jpg?quality=96&as=32x43,48x65,72x98,108x146,160x217,240x325,360x488,480x651,540x732,640x868,720x976,1080x1464,1280x1736,1416x1920&from=bu&cs=1416x0",,,2020-04-16 18:55:50,58.007035,56.256233,58.00763133477656,56.255145877976155,92.1882622932928,or avner habad community center,-25040732,,,,,,,True,False,"Несколько белых бутылочек и баночка для волос на белом фоне, окружены ягодами черники.",indoor,product,True,"бутылки, банка, ягоды",,показать товар,False,False,False,False,0.85,gpt-5-nano,2025-11-23T20:21:50.746948+00:00
457240709,-224421397,301013678,,,"https://sun9-53.userapi.com/s/v1/ig2/xly13u1gghpE0jsPt9wnFaZ-_APJhiIPZnWzRG8Vo0qck6Wk-h3jSjo0isJLHCTWUbESm3uGZoEYL9jrmq43dIqi.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 10:44:55,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,"Интерьер мастерской: два человека в защитных наушниках работают за столом с деревянной заготовкой; один держит заготовку, другой обрабатывает её инструментом. В фоновом плане деревянная стена с надписью TEXTURA, полки и оборудование.",indoor,interior,False,"стол, заготовка, дрель, перчатки, наушники, полки, стена, TEXTURA","работа по дереву, обработка дерева, сверление",показать процесс деревообработки,True,False,False,False,0.81,gpt-5-nano,2025-11-23T20:21:50.746971+00:00
456240482,-224628741,-7,,,"https://sun9-20.userapi.com/s/v1/ig2/eKPJMOfjfkfJ7O6ULvnNSK2b0lwwp0VM5lx6bP_9MIei161vyKU2XNEKn2yFpa2kdNWyhbifWVun1hGAwaPoAXD6.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,1080x1920,1179x2096&from=bu&cs=1179x0",,,2024-06-05 14:55:41,58.007618,56.236011,58.00819896273859,56.23476395501453,97.82785663198273,synagogue,-224628741,,,,,,,True,False,Женщина в ярком принтованном платье снимает селфи в примерочной перед зеркалом; вдоль рамы зеркала расположены светодиодные лампы.,indoor,selfie,False,"зеркало, лампы, пол, дверь",,сделать селфи,False,False,False,False,0.78,gpt-5-nano,2025-11-23T20:21:50.746989+00:00
457240194,-209485236,292620802,,,"https://sun9-70.userapi.com/s/v1/if2/qspz764HUsNMdBRAXbfJURR0Xwb1iMOk7Mzt8cDL1KuwX25TTZOx8aBF_xp_7aGLHeiFVGd1Dl64CA4-_Iihshno.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2023-02-23 04:21:11,58.007203,56.256021,58.00763133477656,56.255145877976155,70.18858543268541,or avner habad community center,-209485236,,,,,,,True,False,"Двое мужчин за столом в помещении; на стене баннер 'ФЕВРАЛЬ'; за спиной на вешалке военный костюм с медалями; на столе тарелки, чашки и человек держит маленький зелёный коробок.",indoor,group_portrait,False,,,unknown,False,False,False,False,0.62,gpt-5-nano,2025-11-23T20:21:50.747006+00:00
457242550,-76634753,286864399,,,"https://sun9-45.userapi.com/s/v1/if2/85NhCedERxnGRptV6wP9iY53rYfx2jLodViXvrJ5W57Onuz9KEmtIE-f8OySN_V55R83VoX4M5wnRhuYHPWHRfLG.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",,,2022-06-01 14:29:58,58.007405,56.25462,58.00763133477656,56.255145877976155,39.91470201456504,or avner habad community center,526128670,,,,,,,True,False,"Группа людей разного возраста выстроилась вдоль стены в светлом помещении с деревянным полом; окна с занавесками на заднем плане. Все улыбаются, некоторые поднимают руки.",indoor,group_portrait,False,"пол, стены, окна, занавески, люди","позирование, улыбки",показать группу людей во время мероприятия,False,False,False,False,0.74,gpt-5-nano,2025-11-23T20:21:50.747026+00:00
457240883,-209485236,-7,,,"https://sun9-19.userapi.com/s/v1/if2/vanlmyQCG_LRjOf7iiN9r06IHI4UWb9McFoxPAY6ZyZBw9Ip6oqPyOWSbFn37vjuTqNE8fRYOiS51iSJqDUzDRep.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,,2023-11-02 11:41:36,58.007112,56.256193,58.00763133477656,56.255145877976155,84.49972252664689,or avner habad community center,-209485236,,,,,,,True,False,"Оранжевая декоративная тыква с лицом висит на зелёной ветке растения, интерьерная съёмка",indoor,interior,False,,,показать декоративную тыкву на растении,False,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.747045+00:00
457240565,-224421397,301013678,,,"https://sun9-19.userapi.com/s/v1/ig2/0BExhxsX0_9Upef_Z676Utd5yfQZ3wiJB9cFTvlEdp6fV9Hr-eer_uzM0AcuvdEXHIcwr5PoJSC7Yx5X64M96OMw.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,,2024-03-30 09:46:10,58.008604,56.234423,58.00819896273859,56.23476395501453,49.31399479698315,synagogue,-224421397,,,,,,,True,False,Человек в фартуке работает с деревянной заготовкой на верстаке в помещении мастерской; на стене позади зелёная панель с надписью.,indoor,interior,False,,работа в мастерской,показать процесс рукоделия/мастерской,False,False,False,False,0.72,gpt-5-nano,2025-11-23T20:21:50.747066+00:00
331467227,-72942675,196973347,,,"https://sun9-5.userapi.com/s/v1/ig2/p6-pdJP_5U_eRjef5CWJLoBEIg-iGJ1ZYi8W5bxdGnInrr4iYWn9Jqban-zSdNvBJpU_2vnAjqmxOo9YTT7xVIRS.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,960x1280&from=bu&cs=960x0",,,2014-06-14 18:52:41,58.008597,56.234317,58.00819896273859,56.23476395501453,51.49961581813346,synagogue,-72942675,,,,,,С Мастер-класса Валерии Филипповой,True,False,"Две женщины позируют перед зеркалом в студии макияжа; на переднем плане стол с кистями и косметикой, за ними полки с инструментами",indoor,group_portrait,False,"зеркало, косметика, кисти, флаконы, помады","съемка, селфи, макияж",сделать селфи,False,False,False,False,0.78,gpt-5-nano,2025-11-23T20:21:50.747085+00:00
359099214,94785586,-7,,,"https://sun9-19.userapi.com/s/v1/ig1/Y6nZ-X_mxKn7_2fWkXSfdn16MNUyk1NbZ30gnuN9qIDTikw_nF89FGWl2YY1M52Vxj95I3FR.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0",,,2015-04-03 12:12:51,58.006986,56.25618,58.00763133477656,56.255145877976155,94.13159007230888,or avner habad community center,94785586,,,,,,,True,False,"Мужчина в чёрном поварском кителе с белыми пуговицами позирует в помещении, надеты солнцезащитные очки. Фон — занавеси и интерьер с зеркалом.",indoor,portrait,False,"человек, поварской китель, очки, зеркало, занавески, интерьер",,позирование человека в поварском костюме,False,False,False,False,0.68,gpt-5-nano,2025-11-23T20:21:50.747104+00:00
